"9711","2017-04-28,2017-04-27,2017-04-09,2017-04-01,2017-04-05,2017-04-30,2017-04-15,2017-04-02,2017-04-23,2017-04-29,2017-04-06,2017-04-08,2017-04-10,2017-04-04,2017-04-14,2017-04-12,2017-04-19,2017-04-17,2017-04-21,2017-04-22,2017-04-26,2017-04-25,2017-04-18,2017-04-03,2017-04-16,2017-04-07,2017-04-13"
"9731","2017-04-22,2017-04-06,2017-04-19,2017-04-26,2017-04-17,2017-04-20,2017-04-05,2017-04-10,2017-04-16,2017-04-25,2017-04-04,2017-04-01,2017-04-09"
"10076","2017-04-21,2017-04-20,2017-04-24"
"10099","2017-04-16,2017-04-22,2017-04-25,2017-04-13,2017-04-09,2017-04-21,2017-04-23,2017-04-04,2017-04-08,2017-04-17,2017-04-18,2017-04-20,2017-04-30,2017-04-15,2017-04-19,2017-04-14"
"10116","2017-04-25,2017-04-27,2017-04-29,2017-04-11"
"10138","2017-04-18,2017-04-22,2017-04-01,2017-04-08,2017-04-04,2017-04-14,2017-04-20,2017-04-19,2017-04-05,2017-04-06,2017-04-10,2017-04-25,2017-04-30,2017-04-28,2017-04-03,2017-04-26,2017-04-29"
"10284","2017-04-27,2017-04-14"
"10367","2017-04-01"
"10474","2017-04-10"
"10529","2017-04-21,2017-04-14,2017-04-13,2017-04-22"
"10733","2017-04-04,2017-04-08,2017-04-01,2017-04-07,2017-04-22,2017-04-30,2017-04-10,2017-04-20,2017-04-09,2017-04-19,2017-04-11,2017-04-17,2017-04-27,2017-04-26,2017-04-23,2017-04-15,2017-04-03,2017-04-13,2017-04-25,2017-04-12,2017-04-14,2017-04-16,2017-04-05,2017-04-29,2017-04-21,2017-04-02,2017-04-18,2017-04-06"
"10804","2017-04-08,2017-04-13,2017-04-22,2017-04-09,2017-04-05,2017-04-20,2017-04-17,2017-04-14,2017-04-03,2017-04-06,2017-04-07,2017-04-10,2017-04-18,2017-04-21,2017-04-11,2017-04-01,2017-04-24,2017-04-16,2017-04-25,2017-04-23,2017-04-19,2017-04-15"
"10838","2017-04-16,2017-04-08,2017-04-25,2017-04-17"
"10872","2017-04-21,2017-04-01,2017-04-17,2017-04-24,2017-04-11,2017-04-08,2017-04-13,2017-04-22,2017-04-16,2017-04-07,2017-04-30,2017-04-25,2017-04-03,2017-04-27,2017-04-29,2017-04-19,2017-04-04,2017-04-28"
"11084","2017-04-08,2017-04-25,2017-04-28,2017-04-12,2017-04-03"
"11515","2017-04-21,2017-04-20,2017-04-22,2017-04-14,2017-04-01,2017-04-11,2017-04-30,2017-04-18"
"11615","2017-04-27,2017-04-18"
"11623","2017-04-22,2017-04-13,2017-04-21,2017-04-16,2017-04-18,2017-04-11,2017-04-19,2017-04-30,2017-04-23,2017-04-25,2017-04-20,2017-04-10,2017-04-15,2017-04-24,2017-04-27,2017-04-17,2017-04-26,2017-04-28,2017-04-29,2017-04-14,2017-04-12"
"11770","2017-04-21,2017-04-27,2017-04-29,2017-04-20,2017-04-25,2017-04-30,2017-04-03,2017-04-01,2017-04-02,2017-04-05,2017-04-13,2017-04-12,2017-04-26,2017-04-06,2017-04-07,2017-04-14,2017-04-23,2017-04-22,2017-04-19,2017-04-17,2017-04-28,2017-04-18,2017-04-10,2017-04-11,2017-04-04,2017-04-08,2017-04-15,2017-04-16,2017-04-24,2017-04-09"
"11853","2017-04-09,2017-04-26,2017-04-02,2017-04-22,2017-04-23,2017-04-28,2017-04-06,2017-04-14,2017-04-01,2017-04-07,2017-04-13,2017-04-15,2017-04-17,2017-04-11,2017-04-04,2017-04-05,2017-04-29,2017-04-25,2017-04-10,2017-04-27,2017-04-16,2017-04-03"
"11880","2017-04-16,2017-04-23,2017-04-18,2017-04-24,2017-04-05,2017-04-25,2017-04-02"
"12187","2017-04-20,2017-04-18,2017-04-22,2017-04-11,2017-04-29,2017-04-03,2017-04-08,2017-04-01,2017-04-27,2017-04-15,2017-04-19,2017-04-25,2017-04-23,2017-04-30"
"12424","2017-04-22,2017-04-08,2017-04-10,2017-04-13"
"12465","2017-04-05,2017-04-07,2017-04-13,2017-04-21,2017-04-02,2017-04-04,2017-04-14,2017-04-24,2017-04-16,2017-04-26,2017-04-23,2017-04-03,2017-04-10,2017-04-17,2017-04-30,2017-04-01,2017-04-11,2017-04-19,2017-04-12,2017-04-09,2017-04-20"
"13068","2017-04-16,2017-04-05,2017-04-07,2017-04-11,2017-04-02,2017-04-24,2017-04-01"
"13199","2017-04-28,2017-04-17,2017-04-23,2017-04-13,2017-04-11,2017-04-12"
"13257","2017-04-16,2017-04-30,2017-04-05,2017-04-09,2017-04-06,2017-04-11,2017-04-26,2017-04-03,2017-04-14,2017-04-07,2017-04-21,2017-04-10,2017-04-08,2017-04-13,2017-04-01,2017-04-22,2017-04-02,2017-04-17,2017-04-29,2017-04-20,2017-04-25,2017-04-18,2017-04-27,2017-04-04,2017-04-19,2017-04-15,2017-04-12"
"13401","2017-04-02,2017-04-07,2017-04-15,2017-04-16,2017-04-05,2017-04-12,2017-04-14,2017-04-13,2017-04-21,2017-04-23,2017-04-11,2017-04-03,2017-04-25,2017-04-08,2017-04-19,2017-04-20,2017-04-29,2017-04-26,2017-04-10,2017-04-18,2017-04-28,2017-04-01,2017-04-06,2017-04-17,2017-04-04,2017-04-27"
"13752","2017-04-14,2017-04-29,2017-04-05,2017-04-16,2017-04-23,2017-04-06,2017-04-11,2017-04-15,2017-04-18,2017-04-25,2017-04-19,2017-04-07,2017-04-08,2017-04-09,2017-04-10,2017-04-22,2017-04-17,2017-04-27,2017-04-20"
"13922","2017-04-16,2017-04-02,2017-04-06,2017-04-21"
"14196","2017-04-20,2017-04-05,2017-04-06,2017-04-13,2017-04-14,2017-04-23,2017-04-29,2017-04-10,2017-04-03,2017-04-02,2017-04-04,2017-04-12,2017-04-16,2017-04-17,2017-04-28,2017-04-27,2017-04-22,2017-04-19,2017-04-26,2017-04-24,2017-04-01,2017-04-21,2017-04-18,2017-04-30,2017-04-09,2017-04-11,2017-04-08,2017-04-15,2017-04-25"
"14253","2017-04-30,2017-04-20,2017-04-27,2017-04-02,2017-04-22,2017-04-07,2017-04-19,2017-04-13,2017-04-14,2017-04-05,2017-04-09,2017-04-06,2017-04-26,2017-04-03"
"14409","2017-04-06,2017-04-23,2017-04-29,2017-04-10,2017-04-16,2017-04-20,2017-04-17,2017-04-25,2017-04-26,2017-04-01"
"14804","2017-04-17,2017-04-05,2017-04-02,2017-04-10,2017-04-04,2017-04-15,2017-04-11,2017-04-13,2017-04-21,2017-04-26,2017-04-24,2017-04-19,2017-04-07,2017-04-14,2017-04-12,2017-04-08,2017-04-29"
"14807","2017-04-05,2017-04-13,2017-04-01,2017-04-27,2017-04-19,2017-04-03,2017-04-07,2017-04-06,2017-04-18,2017-04-12,2017-04-21,2017-04-25,2017-04-22,2017-04-23,2017-04-02,2017-04-29,2017-04-28,2017-04-14,2017-04-20,2017-04-04"
"14897","2017-04-12,2017-04-24,2017-04-01,2017-04-10,2017-04-13,2017-04-21,2017-04-23,2017-04-06,2017-04-03,2017-04-14,2017-04-11,2017-04-18,2017-04-20,2017-04-28,2017-04-19,2017-04-26,2017-04-25,2017-04-08,2017-04-15,2017-04-02,2017-04-09,2017-04-16,2017-04-05,2017-04-07,2017-04-04,2017-04-30,2017-04-22"
"15016","2017-04-09"
"15149","2017-04-12"
"15434","2017-04-03,2017-04-11,2017-04-13,2017-04-10,2017-04-08,2017-04-15,2017-04-20,2017-04-07,2017-04-14,2017-04-17,2017-04-24,2017-04-25,2017-04-26,2017-04-23"
"15791","2017-04-27"
"15976","2017-04-04,2017-04-03"
"15998","2017-04-05,2017-04-15,2017-04-27,2017-04-16,2017-04-04,2017-04-13,2017-04-14,2017-04-26,2017-04-21,2017-04-03,2017-04-06,2017-04-01,2017-04-20,2017-04-18,2017-04-23,2017-04-07,2017-04-02,2017-04-17,2017-04-08,2017-04-24,2017-04-22,2017-04-12"
"16238","2017-04-15,2017-04-09,2017-04-20,2017-04-21,2017-04-19,2017-04-23,2017-04-29,2017-04-07,2017-04-11,2017-04-06,2017-04-28,2017-04-22,2017-04-08,2017-04-30,2017-04-16"
"16797","2017-04-07,2017-04-26,2017-04-09,2017-04-10,2017-04-01,2017-04-06,2017-04-15,2017-04-24,2017-04-04,2017-04-29,2017-04-30,2017-04-27,2017-04-08,2017-04-16,2017-04-21"
"16875","2017-04-19,2017-04-14,2017-04-03,2017-04-20,2017-04-21,2017-04-02,2017-04-12,2017-04-07,2017-04-11,2017-04-16"
"16878","2017-04-21"
"16930","2017-04-21,2017-04-23"
"16995","2017-04-12,2017-04-15,2017-04-20,2017-04-21,2017-04-24,2017-04-03,2017-04-16,2017-04-10,2017-04-19,2017-04-27,2017-04-05,2017-04-13,2017-04-14,2017-04-01,2017-04-06,2017-04-17,2017-04-25,2017-04-07,2017-04-09,2017-04-11,2017-04-02,2017-04-08,2017-04-18,2017-04-28,2017-04-23,2017-04-26,2017-04-04"
"17095","2017-04-11,2017-04-18,2017-04-12,2017-04-30,2017-04-03,2017-04-15,2017-04-10,2017-04-13,2017-04-19,2017-04-23,2017-04-28,2017-04-21,2017-04-01,2017-04-07,2017-04-24,2017-04-16,2017-04-06,2017-04-26,2017-04-04,2017-04-29,2017-04-14,2017-04-02,2017-04-05,2017-04-25,2017-04-17,2017-04-09,2017-04-20,2017-04-22,2017-04-08"
"17174","2017-04-01,2017-04-13,2017-04-21,2017-04-28,2017-04-14,2017-04-10,2017-04-15,2017-04-04,2017-04-12,2017-04-26,2017-04-07,2017-04-25"
"17212","2017-04-11,2017-04-20,2017-04-19,2017-04-24,2017-04-23,2017-04-29"
"17287","2017-04-01,2017-04-11,2017-04-22,2017-04-03,2017-04-26"
"17391","2017-04-02,2017-04-12"
"17523","2017-04-08,2017-04-15,2017-04-20,2017-04-29,2017-04-27,2017-04-03,2017-04-05,2017-04-06,2017-04-30,2017-04-14,2017-04-19,2017-04-23,2017-04-18,2017-04-13"
"17586","2017-04-20,2017-04-06,2017-04-26,2017-04-17"
"17870","2017-04-30,2017-04-03,2017-04-10,2017-04-22,2017-04-29,2017-04-21,2017-04-15,2017-04-24,2017-04-26,2017-04-01,2017-04-13,2017-04-02,2017-04-12,2017-04-06,2017-04-09,2017-04-16,2017-04-17,2017-04-11,2017-04-25,2017-04-23,2017-04-19,2017-04-05,2017-04-08,2017-04-04,2017-04-20,2017-04-14,2017-04-28"
"18027","2017-04-30"
"18081","2017-04-30,2017-04-24,2017-04-28,2017-04-22,2017-04-29,2017-04-27,2017-04-01,2017-04-19,2017-04-18,2017-04-20,2017-04-21,2017-04-11,2017-04-26,2017-04-25,2017-04-23"
"18171","2017-04-05,2017-04-08,2017-04-13,2017-04-21,2017-04-19,2017-04-22,2017-04-25,2017-04-17,2017-04-14"
"18199","2017-04-01,2017-04-10,2017-04-09,2017-04-25"
"18271","2017-04-19,2017-04-28,2017-04-14,2017-04-06,2017-04-30,2017-04-29"
"18373","2017-04-13,2017-04-06,2017-04-21,2017-04-16,2017-04-09,2017-04-22,2017-04-17,2017-04-25,2017-04-24,2017-04-28,2017-04-23,2017-04-30,2017-04-01,2017-04-10,2017-04-19,2017-04-11,2017-04-20,2017-04-12,2017-04-29,2017-04-07,2017-04-26,2017-04-27,2017-04-14,2017-04-15,2017-04-03,2017-04-02,2017-04-04,2017-04-18"
"18422","2017-04-09,2017-04-01,2017-04-14"
"18433","2017-04-24,2017-04-07,2017-04-09,2017-04-19,2017-04-23,2017-04-20"
"18470","2017-04-20,2017-04-01,2017-04-21,2017-04-19,2017-04-07,2017-04-24,2017-04-27"
"18474","2017-04-20,2017-04-06,2017-04-26,2017-04-23"
